web-scraper-order,description_raw,price_raw,mileage_raw,fuel_type_raw,location_raw,price,mileage,fuel_type_Diesel,price_cat,lat,lon
1733476180-1316,OPEL ZAFIRA LIFE CROSSCAMP EDITION,CHF 57'900.–,28'260 km,Diesel,"GERENWEG 5, 5073 GIPF-OBERFRICK",57900,28260,1,50000 - 99999,47.50163269042969,8.009786605834961
1733476184-1317,VW T6 CALIFORNIA 2.0 TDI OCEAN BLUE,CHF 52'900.–,105'000 km,Diesel,"GOTTHARDSTRASSE 18, 6414 OBERARTH",52900,105000,1,50000 - 99999,47.05670928955078,8.533157348632812
1733476187-1318,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN BLUE 4MOTION,CHF 53'000.–,79'400 km,Diesel,8623 WETZIKON,53000,79400,1,50000 - 99999,47.33500289916992,8.814070701599121
1733476190-1319,FORD TRANSIT 280S,CHF 19'900.–,130'000 km,Diesel,6044 UDLIGENSWIL,19900,130000,1,0 - 19999,47.086952209472656,8.399235725402832
1733476194-1320,MERCEDES-BENZ SPRINTER 412 D,CHF 44'000.–,30'000 km,Diesel,8050 ZÜRICH,44000,30000,1,20000 - 49999,47.41262435913086,8.53308391571045
1733476198-1321,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,CHF 66'000.–,50'000 km,Diesel,1007 LAUSANNE,66000,50000,1,50000 - 99999,46.52119064331055,6.61853551864624
1733476201-1322,MERCEDES-BENZ SPRINTER 316 CDI,CHF 24'900.–,214'300 km,Diesel,4466 ORMALINGEN,24900,214300,1,20000 - 49999,47.46761703491211,7.881037712097168
1733476204-1323,FIAT DUCATO ARCA P740,CHF 56'500.–,49'000 km,Diesel,6535 ROVEREDO,56500,49000,1,50000 - 99999,46.23754119873047,9.128365516662598
1733476206-1324,RENAULT TRAFIC L2H1,CHF 16'800.–,235'000 km,Diesel,8802 KILCHBERG,16800,235000,1,0 - 19999,47.326969146728516,8.54680061340332
1733476211-1325,VW T6 CALIFORNIA 2.0 TDI OCEAN EDITION,CHF 57'800.–,66'000 km,Diesel,6012 OBERNAU,57800,66000,1,50000 - 99999,47.03443145751953,8.26345443725586
1733476214-1326,VW T5 CALIFORNIA 2.0 BI-TDI COMFORTLINE TRAVEL 4MOTION,CHF 55'800.–,98'800 km,Diesel,3012 BERN,55800,98800,1,50000 - 99999,46.958133697509766,7.41841459274292
1733476216-1327,OPEL MOVANO L2H2,CHF 32'000.–,176'000 km,Diesel,3084 WABERN,32000,176000,1,20000 - 49999,46.92745590209961,7.462291240692139
1733476223-1328,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,CHF 69'900.–,25'400 km,Diesel,"BENKNERSTRASSE 20, 8730 UZNACH",69900,25400,1,50000 - 99999,47.21958923339844,8.986641883850098
1733476226-1329,FORD TRANSIT C NUGGET 340 L2 2.0 TDCI 150 PLUS AUFSTELLDACH,CHF 64'900.–,19'000 km,Diesel,"DORFSTRASSE 46, 8912 OBFELDEN",64900,19000,1,50000 - 99999,47.26387023925781,8.429641723632812
1733476229-1330,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,CHF 78'500.–,13'500 km,Diesel,"RTE DU SIMPLON 1, 1845 NOVILLE",78500,13500,1,50000 - 99999,46.3934440612793,6.922110557556152
1733476241-1334,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,CHF 75'990.–,14'000 km,Diesel,"LANDSTRASSE 151, 5430 WETTINGEN",75990,14000,1,50000 - 99999,47.46204376220703,8.335746765136719
1733476243-1335,VW T6.1 CALIFORNIA 2.0 TDI OCEAN EDITION LIBERTY,CHF 71'990.–,18'500 km,Diesel,"LANDSTRASSE 151, 5430 WETTINGEN",71990,18500,1,50000 - 99999,47.46204376220703,8.335746765136719
1733476246-1336,VW T6.1 CALIFORNIA 2.0 TDI OCEAN EDITION LIBERTY 4MOTION,CHF 84'900.–,29'000 km,Diesel,"ELSIHOF 1, 6035 PERLEN",84900,29000,1,50000 - 99999,47.10655975341797,8.353533744812012
1733476249-1337,VW T6 CALIFORNIA 2.0 TDI BEACH,CHF 47'900.–,84'900 km,Diesel,"MOOSSTRASSE 9, 8803 RÜSCHLIKON",47900,84900,1,20000 - 49999,47.30259323120117,8.5463285446167
1733476252-1338,DETHLEFFS GLOBETRAIL 590 C,CHF 55'500.–,15'000 km,Diesel,3800 INTERLAKEN,55500,15000,1,50000 - 99999,46.689552307128906,7.8774333000183105
1733476255-1339,MORELO EMPIRE LINER 110 GSO,CHF 399'000.–,46'000 km,Diesel,1728 ROSSENS,399000,46000,1,200000 - 499999,46.71642303466797,7.098787307739258
1733476258-1340,VW T6 CALIFORNIA 2.0 TDI BEACH EDITION,CHF 49'500.–,64'600 km,Diesel,8207 SCHAFFHAUSEN,49500,64600,1,20000 - 49999,47.716819763183594,8.66743278503418
1733476261-1341,FIAT RIMOR,CHF 33'000.–,70'000 km,Diesel,1958 ST-LÉONARD,33000,70000,1,20000 - 49999,46.25404357910156,7.422774314880371
1733476263-1342,VW GRAND CALIFORNIA 600 2.0 BI-TDI,CHF 59'000.–,66'000 km,Diesel,8910 AFFOLTERN AM ALBIS,59000,66000,1,50000 - 99999,47.27771759033203,8.451860427856445
1733476266-1343,CARTHAGO CHIC C-LINE T4.9 / 3.5T ODER 4.5T,CHF 104'900.–,38'000 km,Diesel,3303 JEGENSTORF,104900,38000,1,100000 - 199999,47.048038482666016,7.499077320098877
1733476270-1344,MERCEDES-BENZ SPRINTER WOHNMOBIL / CAMPERVAN,CHF 50'900.–,99'900 km,Diesel,8604 VOLKETSWIL,50900,99900,1,50000 - 99999,47.385826110839844,8.669831275939941
1733476273-1345,MITSUBISHI L 300,CHF 23'000.–,226'000 km,Benzin,3992 BETTMERALP,23000,226000,0,20000 - 49999,46.39403533935547,8.065515518188477
1733476275-1346,VW T6 CALIFORNIA 2.0 TDI BEACH 4MOTION,CHF 59'500.–,97'000 km,Diesel,8308 ILLNAU,59500,97000,1,50000 - 99999,47.416194915771484,8.717037200927734
1733476279-1347,VW T6.1 OFFROAD CALIFORNIA BEACH 180 PS 4MOTION DSG DIFFSPERREN,CHF 106'500.–,22'500 km,Diesel,6022 GROSSWANGEN,106500,22500,1,100000 - 199999,47.13540267944336,8.045092582702637
1733476289-1348,VW T6 CALIFORNIA 2.0 BI-TDI BEACH EDITION 4MOTION,CHF 58'900.–,82'000 km,Diesel,"GONTENSTRASSE 1, 9050 APPENZELL",58900,82000,1,50000 - 99999,47.33164978027344,9.395992279052734
1733476292-1349,FORD TRANSIT C NUGGET 320 L1 2.0 TDCI 185 LIMITED AUFSTELLDACH,CHF 66'500.–,15'000 km,Diesel,"DORFSTRASSE 46, 8912 OBFELDEN",66500,15000,1,50000 - 99999,47.26387023925781,8.429641723632812
1733476295-1350,VW T6.1 CALIFORNIA 2.0 BI-TDI BEACH,CHF 58'900.–,66'000 km,Diesel,"WILERSTRASSE 106, 8370 SIRNACH",58900,66000,1,50000 - 99999,47.46330642700195,9.022964477539062
1733476302-1352,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,CHF 79'990.–,24'000 km,Diesel,"GIESSENSTRASSE 4, 8600 DÜBENDORF",79990,24000,1,50000 - 99999,47.40205383300781,8.60916805267334
1733476307-1353,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,CHF 63'900.–,30'500 km,Diesel,"GIESSENSTRASSE 4, 8600 DÜBENDORF",63900,30500,1,50000 - 99999,47.40205383300781,8.60916805267334
1733476310-1354,VW GRAND CALIFORNIA 600 2.0 BI-TDI,CHF 61'500.–,29'600 km,Diesel,"ZUGERSTRASSE 2, 6340 SIHLBRUGG",61500,29600,1,50000 - 99999,47.21701431274414,8.576250076293945
1733476313-1355,VW T6.1 CALIFORNIA 2.0 TDI OCEAN EDITION LIBERTY,CHF 69'500.–,17'000 km,Diesel,"MOOSRAINWEG 14, 3053 MÜNCHENBUCHSEE",69500,17000,1,50000 - 99999,47.03104019165039,7.435095310211182
1733476316-1356,"BÜRSTNER CAMPEO C600 ACTIVE, FIAT DUCATO 2.3MJ 140PS",CHF 56'900.–,23'500 km,Diesel,8406 WINTERTHUR,56900,23500,1,50000 - 99999,47.49148178100586,8.707266807556152
1733476323-1358,VW MAN TGE CUSTOM MIT AUFSTELLDACH,CHF 94'800.–,24'365 km,Diesel,3612 STEFFISBURG,94800,24365,1,50000 - 99999,46.7801399230957,7.635182857513428
1733476326-1359,MORELO PALACE LINER 95 GB,CHF 398'000.–,19'000 km,Diesel,5106 VELTHEIM,398000,19000,1,200000 - 499999,47.43337631225586,8.151206970214844
1733476330-1360,VW T3 TYP 2 CASSANDRA,CHF 23'500.–,140'000 km,Benzin,8050 ZÜRICH,23500,140000,0,20000 - 49999,47.41262435913086,8.53308391571045
1733476333-1361,RENAULT DCI149 L2H1,CHF 14'900.–,120'000 km,Diesel,3012 BERN,14900,120000,1,0 - 19999,46.958133697509766,7.41841459274292
1733476336-1362,FIAT DETHLEFFS ADVANTAGE T 6511,CHF 44'999.–,28'000 km,Diesel,4102 BINNINGEN,44999,28000,1,20000 - 49999,47.53197479248047,7.572474479675293
1733476339-1363,VW T3,CHF 16'000.–,138'330 km,Benzin,3098 SCHLIERN,16000,138330,0,0 - 19999,46.9129753112793,7.418245792388916
1733476345-1365,CONCORDE CREDO EMOTION I 783 L,CHF 72'500.–,90'000 km,Diesel,6162 FINSTERWALD,72500,90000,1,50000 - 99999,46.975120544433594,8.101763725280762
1733476349-1366,LAIKA ECOVIP 1 CLASSIC D,CHF 54'900.–,18'161 km,Diesel,3018 BERN,54900,18161,1,50000 - 99999,46.94172668457031,7.401480674743652
1733476352-1367,VW T6.1 CALIFORNIA 2.0 TDI BEACH EDITION LIBERTY,CHF 52'000.–,48'000 km,Diesel,6043 ADLIGENSWIL,52000,48000,1,50000 - 99999,47.06898880004883,8.36972713470459
1733476359-1368,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,CHF 66'900.–,23'000 km,Diesel,"VIA S. GOTTARDO 71, 6500 BELLINZONA",66900,23000,1,50000 - 99999,46.205406188964844,9.035849571228027
1733476365-1370,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,CHF 89'800.–,24'000 km,Diesel,"SENNWEIDSTRASSE 28, 6312 STEINHAUSEN",89800,24000,1,50000 - 99999,47.19110107421875,8.480803489685059
1733476372-1372,VW CALIFORNIA TDI BEACH 4M,CHF 29'900.–,171'357 km,Diesel,"KAPPLERSTRASSE 113, 9642 EBNAT-KAPPEL SG",29900,171357,1,20000 - 49999,47.27289962768555,9.110121726989746
1733476378-1374,HYMER HYMER B578,CHF 89'980.–,24'456 km,Diesel,"ZÜRCHERSTRASSE 100, 8852 ALTENDORF",89980,24456,1,50000 - 99999,47.19743347167969,8.813333511352539
1733476390-1378,HYMER FREE S 600,CHF 79'000.–,45'000 km,Diesel,7189 RUERAS,79000,45000,1,50000 - 99999,46.673065185546875,8.751343727111816
1733476393-1379,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,CHF 65'900.–,16'500 km,Diesel,8309 NÜRENSDORF,65900,16500,1,50000 - 99999,47.45597457885742,8.637772560119629
1733476398-1380,VW T6 CALIFORNIA 2.0 TDI OCEAN,CHF 47'500.–,67'000 km,Diesel,1288 AIRE-LA-VILLE,47500,67000,1,20000 - 49999,46.18833541870117,6.047383785247803
1733476400-1381,VW T6 CALIFORNIA 2.0 TDI OCEAN LIBERTY,CHF 37'000.–,143'000 km,Diesel,8400 WINTERTHUR,37000,143000,1,20000 - 49999,47.50355529785156,8.72974967956543
1733476403-1382,VW T6.1 CALIFORNIA BEACH EDITION - 4MOTION -   2.0 TDI  * 2 SCHIEBETÜREN / 7 SITZE / AHK *,CHF 69'980.–,60'080 km,Diesel,3425 KOPPIGEN,69980,60080,1,50000 - 99999,47.134578704833984,7.60539436340332
1733476406-1383,MAN TGX 18.360-WEATHERHEAVEN,CHF 225'000.–,295'000 km,Diesel,7550 SCUOL,225000,295000,1,200000 - 499999,46.798423767089844,10.29100227355957
1733476410-1384,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,CHF 78'500.–,12'600 km,Diesel,8309 NÜRENSDORF,78500,12600,1,50000 - 99999,47.45597457885742,8.637772560119629
1733476413-1385,RENAULT T35 DCI125,CHF 22'900.–,85'000 km,Diesel,3806 BÖNIGEN B. INTERLAKEN,22900,85000,1,20000 - 49999,46.68606948852539,7.893071174621582
1733476416-1386,MORELO,CHF 179'900.–,35'000 km,Diesel,3297 LEUZIGEN,179900,35000,1,100000 - 199999,47.17515563964844,7.4493303298950195
1733476419-1387,VW T6.1 CALIFORNIA 2.0 TDI BEACH EDITION SPIRIT,CHF 64'500.–,10'000 km,Diesel,1880 BEX,64500,10000,1,50000 - 99999,46.25046920776367,7.024350166320801
1733476459-1398,FIAT DUCATO SUNLIGHT CLIFF 600,CHF 57'500.–,21'500 km,Diesel,4418 REIGOLDSWIL,57500,21500,1,50000 - 99999,47.39677810668945,7.692032814025879
1733476462-1399,CONCORDE CHARISMA 890M / CHASSIS MAN TGL,CHF 159'900.–,155'500 km,Diesel,3280 MURTEN,159900,155500,1,100000 - 199999,46.932579040527344,7.119632720947266
1733476465-1400,FORD WESTFALIA MERIDIAN LIMITED ONE AUTARK,CHF 63'000.–,26'000 km,Diesel,1869 MASSONGEX,63000,26000,1,50000 - 99999,46.239219665527344,6.991762638092041
1733476468-1401,SUN LIVING A-SERIES 70 DK,CHF 59'500.–,67'000 km,Diesel,1618 CHÂTEL-ST-DENIS,59500,67000,1,50000 - 99999,46.536598205566406,6.896896839141846
1733476472-1402,SUN LIVING A75 DP,CHF 69'700.–,35'000 km,Diesel,8832 WOLLERAU,69700,35000,1,50000 - 99999,47.19595718383789,8.717085838317871
1733476474-1403,VW T5 CALIFORNIA 2.0 TDI BEACH TRAVEL,CHF 44'800.–,49'500 km,Diesel,8638 GOLDINGEN,44800,49500,1,20000 - 49999,47.26345443725586,8.966582298278809
1733476478-1404,MERCEDES-BENZ MARCO POLO 250D BT,CHF 54'321.–,96'500 km,Diesel,5443 NIEDERROHRDORF,54321,96500,1,50000 - 99999,47.42020797729492,8.305760383605957
1733476482-1405,MERCEDES-BENZ MARCO POLO 300 D 4M A,CHF 84'950.–,31'000 km,Diesel,1304 COSSONAY-VILLE,84950,31000,1,50000 - 99999,46.62790298461914,6.5098347663879395
1733476485-1406,MERCEDES-BENZ UNIMOG U4000,CHF 249'000.–,66'200 km,Diesel,8700 KÜSNACHT,249000,66200,1,200000 - 499999,47.317588806152344,8.586783409118652
1733476488-1407,VW T5 CALIFORNIA 2.0 BI-TDI COMFORTLINE,CHF 38'500.–,155'000 km,Diesel,4053 BASEL,38500,155000,1,20000 - 49999,47.54212188720703,7.589999198913574
1733476498-1409,VW T6.1 CALIFORNIA 3000 2.0 TDI 204 OCEAN DSG 4M,CHF 72'900.–,41'000 km,Diesel,"CHEMIN DE L'ESPARCETTE 6, 1023 CRISSIER",72900,41000,1,50000 - 99999,46.552494049072266,6.573101043701172
1733476516-1415,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY,CHF 56'900.–,41'900 km,Diesel,"CHEMIN DELAY 23, 1214 VERNIER",56900,41900,1,50000 - 99999,46.22023391723633,6.075229167938232
1733476524-1418,MORELO HOME 79 LX,CHF 145'000.–,75'000 km,Diesel,8280 KREUZLINGEN,145000,75000,1,100000 - 199999,47.64026641845703,9.195489883422852
1733476528-1419,MERCEDES-BENZ HYMER GRAND CANYON S 4X4 6 ZYLINDER,CHF 105'000.–,40'000 km,Diesel,8105 REGENSDORF,105000,40000,1,100000 - 199999,47.447879791259766,8.460655212402344
1733476531-1420,FIAT DUCATO HYMER 2.8 TDI -KLIMA - 500 KG NUTZLAST- MARKISE- 2 X DREHSTUHL- HUBBETT - 3 PERSONEN ZUL.- TOP GEPFLEGT-,CHF 14'900.–,182'000 km,Diesel,6330 CHAM,14900,182000,1,0 - 19999,47.19585418701172,8.449189186096191
1733476535-1421,FIAT DUCATO KARMANN DAVIS 590,CHF 29'999.–,85'500 km,Diesel,8910 AFFOLTERN AM ALBIS,29999,85500,1,20000 - 49999,47.27771759033203,8.451860427856445
1733476538-1422,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,CHF 58'500.–,44'500 km,Diesel,8309 NÜRENSDORF,58500,44500,1,50000 - 99999,47.45597457885742,8.637772560119629
1733476540-1423,VW T6 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,CHF 47'500.–,42'000 km,Diesel,3066 STETTLEN,47500,42000,1,20000 - 49999,46.95975112915039,7.51816463470459
1733476547-1425,VW T3,CHF 9'800.–,297'724 km,Benzin,9443 WIDNAU,9800,297724,0,0 - 19999,47.40140151977539,9.639749526977539
1733476551-1426,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,CHF 79'900.–,34'415 km,Diesel,3008 BERN,79900,34415,1,50000 - 99999,46.941749572753906,7.41060209274292
1733476554-1427,FIAT WEINSBERG CARABUS 540,CHF 52'900.–,24'000 km,Diesel,4800 ZOFINGEN,52900,24000,1,50000 - 99999,47.285640716552734,7.9482502937316895
1733476593-1438,ADRIA ADRIATIK,CHF 29'500.–,102'000 km,Diesel,1686 GRANGETTES,29500,102000,1,20000 - 49999,46.6788444519043,6.961752414703369
1733476596-1439,VW T2 CAMPER,CHF 49'000.–,42'000 km,Benzin,8404 WINTERTHUR,49000,42000,0,20000 - 49999,47.51799392700195,8.762868881225586
1733476599-1440,VW T5 CALIFORNIA 2.0 BI-TDI BEACH,CHF 27'500.–,176'300 km,Diesel,6294 ERMENSEE,27500,176300,1,20000 - 49999,47.222015380859375,8.236207008361816
1733476602-1441,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN 4MOTION,CHF 54'000.–,83'100 km,Diesel,6965 CADRO (LUGANO),54000,83100,1,50000 - 99999,46.04587173461914,8.986250877380371
1733476608-1443,VW T6 CALIFORNIA 2.0 BI-TDI BEACH 4MOTION,CHF 58'500.–,172'350 km,Diesel,9507 STETTFURT,58500,172350,1,50000 - 99999,47.51556396484375,8.970215797424316
1733476611-1444,WINNEBAGO ITASCA MERIDIAN,CHF 99'950.–,191'400 km,Diesel,6300 ZUG,99950,191400,1,50000 - 99999,47.164215087890625,8.514854431152344
1733476614-1445,IVECO DAILY 4X4 55S18W,CHF 139'000.–,178'457 km,Diesel,3123 BELP,139000,178457,1,100000 - 199999,46.88990783691406,7.498713970184326
1733476616-1446,PEUGEOT 230L,CHF 21'500.–,161'830 km,Diesel,8240 THAYNGEN,21500,161830,1,20000 - 49999,47.748477935791016,8.70586109161377
1733476619-1447,VW AMAROK MIT BIEBER-TEC „SWISS EDITION“ ABSETZKABINE,CHF 149'000.–,23'000 km,Diesel,9656 ALT ST. JOHANN,149000,23000,1,100000 - 199999,47.20697784423828,9.264456748962402
1733476639-1451,VW CALI. TDI OCE. ED. LIB. A,CHF 69'900.–,10'800 km,Diesel,"SCHÜTZENSTRASSE 7, 8800 THALWIL",69900,10800,1,50000 - 99999,47.28510284423828,8.562883377075195
1733476645-1452,VW T6.1 CALIFORNIA 3000 2.0 TDI 199 BEACH DSG,CHF 46'900.–,103'000 km,Diesel,"SCHAFFHAUSERSTRASSE 150, 8400 WINTERTHUR",46900,103000,1,20000 - 49999,47.51616287231445,8.720686912536621
1733476648-1453,VW T6 CALIFORNIA 2.0 TDI OCEAN,CHF 49'900.–,59'500 km,Diesel,"GIESSENSTRASSE 4, 8600 DÜBENDORF",49900,59500,1,20000 - 49999,47.40205383300781,8.60916805267334
1733476655-1455,VW T6.1 CALIFORNIA 2.0 TDI BEACH,CHF 64'900.–,22'600 km,Diesel,"RTE DU SIMPLON 1, 1845 NOVILLE",64900,22600,1,50000 - 99999,46.3934440612793,6.922110557556152
1733476658-1456,VW T6.1 CALIFORNIA 2.0 TDI BEACH LIBERTY 4MOTION,CHF 54'900.–,61'000 km,Diesel,"FLOOZ, 9630 WATTWIL",54900,61000,1,50000 - 99999,47.315032958984375,9.082744598388672
1733476665-1458,LAND ROVER 130 PICK UP,CHF 89'000.–,52'000 km,Diesel,8126 ZUMIKON,89000,52000,1,50000 - 99999,47.327518463134766,8.63122844696045
1733476668-1459,"VW T5 CALIFORNIA 2.0 TDI COMFORTLINE LAST ED., SOLAR, KÜCHE, ZUBEHÖR",CHF 43'900.–,87'900 km,Diesel,8050 ZÜRICH,43900,87900,1,20000 - 49999,47.41262435913086,8.53308391571045
1733476674-1460,TOYOTA CROSSCAMP FLEX 2.0L 3.1T,CHF 59'000.–,44'900 km,Diesel,6033 BUCHRAIN,59000,44900,1,50000 - 99999,47.092613220214844,8.345666885375977
1733476678-1461,CARTHAGO LINER DE LUXE 68Q,CHF 89'000.–,160'000 km,Diesel,6110 WOLHUSEN,89000,160000,1,50000 - 99999,47.044166564941406,8.08935260772705
1733476687-1464,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,CHF 77'900.–,20'000 km,Diesel,1279 CHAVANNES DE BOGIS,77900,20000,1,50000 - 99999,46.34507751464844,6.1648359298706055
1733476690-1465,VW T3 TYP 2,CHF 20'700.–,119'000 km,Benzin,3014 BERN,20700,119000,0,20000 - 49999,46.960086822509766,7.453735828399658
1733476694-1466,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,CHF 74'900.–,11'500 km,Diesel,1214 VERNIER,74900,11500,1,50000 - 99999,46.21556854248047,6.10122013092041
1733476697-1467,BENIMAR TESSORO 463 SPECIAL EDITION 170CV 2024,CHF 73'000.–,10'800 km,Diesel,4114 HOFSTETTEN,73000,10800,1,50000 - 99999,47.48045349121094,7.511998653411865
1733476704-1468,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,CHF 69'900.–,42'900 km,Diesel,"CHEMIN DE LA MARBRERIE 1, 1227 CAROUGE",69900,42900,1,50000 - 99999,46.18026351928711,6.134627819061279
1733476706-1469,VW T6.1 CALIFORNIA 2.0 TDI BEACH DSG,CHF 66'990.–,11'000 km,Diesel,"ROUTE DE RECULAN 11, 1024 ECUBLENS",66990,11000,1,50000 - 99999,46.538021087646484,6.553039073944092
1733476718-1473,FIAT CHALLENGER | QUEENSBETT | HUBBETT | TV MIT SAT,CHF 54'900.–,22'000 km,Diesel,"HEERENSTEGSTRASSE 1, 8427 RORBAS",54900,22000,1,50000 - 99999,47.53460693359375,8.576770782470703
1733476721-1474,VW T6.1 2.0 TDI ENVIA FREE,CHF 54'900.–,51'000 km,Diesel,"ALTE STEINHAUSERSTRASSE 1, 6330 CHAM",54900,51000,1,50000 - 99999,47.18622589111328,8.473489761352539
1733476724-1475,MERCEDES-BENZ MARCO POLO 250 D 4MATIC 7G-TRONIC,CHF 59'900.–,80'100 km,Diesel,"CHEMIN DE LA MARBRERIE 1, 1227 CAROUGE",59900,80100,1,50000 - 99999,46.18026351928711,6.134627819061279
1733476727-1476,OPEL ZAFIRA CAMPER M 2.0 CDTI BUSINESS EDITION S/S,CHF 57'500.–,25'900 km,Diesel,"HEIMISWILSTRASSE 55, 3400 BURGDORF",57500,25900,1,50000 - 99999,47.049537658691406,7.632155895233154
1733476732-1478,RIMOR FIAT DUCATO X 60 SWISS DYNAMIC,CHF 48'000.–,68'400 km,Diesel,2502 BIEL,48000,68400,1,20000 - 49999,47.13557815551758,7.248343467712402
1733476736-1479,PHOENIX,CHF 80'000.–,160'000 km,Diesel,6986 CURIO,80000,160000,1,50000 - 99999,45.995521545410156,8.861557006835938
1733476739-1480,MERCEDES-BENZ MARCO POLO 300 D AUTOMAT,CHF 66'000.–,50'000 km,Diesel,3507 BIGLEN,66000,50000,1,50000 - 99999,46.9247932434082,7.634343147277832
1733476743-1481,VW T5 CALIFORNIA 2.0 BI-TDI BEACH EDITION 4MOTION,CHF 46'980.–,63'000 km,Diesel,6247 SCHÖTZ,46980,63000,1,20000 - 49999,47.16972351074219,7.987434387207031
1733476746-1482,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN EDITION LIBERTY 4MOTION,CHF 128'000.–,24'000 km,Diesel,8800 THALWIL,128000,24000,1,100000 - 199999,47.28704833984375,8.5720796585083
1733476749-1483,ADRIA MATRIX M 670 DL SWISS EDITION,CHF 94'500.–,29'500 km,Diesel,8841 GROSS,94500,29500,1,50000 - 99999,47.109073638916016,8.765539169311523
1733476752-1484,MERCEDES-BENZ MARCO POLO HORIZON 220 D 7G-TRONIC,CHF 45'000.–,219'470 km,Diesel,9053 TEUFEN,45000,219470,1,20000 - 49999,47.38869857788086,9.386896133422852
1733476756-1485,HYMER XS 588,CHF 49'000.–,59'800 km,Diesel,1580 AVENCHES,49000,59800,1,20000 - 49999,46.87750244140625,7.033937454223633
1733476759-1486,MERCEDES-BENZ MARCO POLO 220 D TREND  4M AUTOMAT,CHF 67'800.–,22'000 km,Diesel,"HAUPTSTRASSE 46, 4112 BÄTTWIL",67800,22000,1,50000 - 99999,47.48995590209961,7.505771160125732
1733476762-1487,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN GREY 4MOTION MIT VIEL ZUBEHÖR,CHF 66'990.–,44'500 km,Diesel,3273 KAPPELEN,66990,44500,1,50000 - 99999,47.060455322265625,7.268703460693359
1733476770-1488,WEINSBERG PEPPER EDITION  | PEUGEOT 2.0 161PS  | FESTBETT MIT GARAGE | TV MIT SAT |  TOM TAILOR INTERIOR,CHF 47'750.–,75'600 km,Diesel,"HEERENSTEGSTRASSE 1, 8427 RORBAS",47750,75600,1,20000 - 49999,47.53460693359375,8.576770782470703
1733476773-1489,VW T6 CALIFORNIA 2.0 TDI BEACH LIBERTY 4MOTION,CHF 49'900.–,60'000 km,Diesel,"INDUSTRIESTRASSE 2, 3186 DÜDINGEN",49900,60000,1,20000 - 49999,46.85409164428711,7.191097736358643
1733476777-1490,DETHLEFFS JUST 6812 EB - ELEKTR. HUBBETT - ALL INKLUSIV - SOLAR-ANLAGE - ISOFIX,CHF 54'700.–,39'140 km,Diesel,"JOOSÄCKERSTRASSE 4, 8957 SPREITENBACH",54700,39140,1,50000 - 99999,47.4139289855957,8.382182121276855
1733476780-1491,CARADO T 337 - ALL INKLUSIV - TOP-ZUSTAND,CHF 53'900.–,23'200 km,Diesel,"JOOSÄCKERSTRASSE 4, 8957 SPREITENBACH",53900,23200,1,50000 - 99999,47.4139289855957,8.382182121276855
1733476783-1492,JEEP ULTD,CHF 58'000.–,95'000 km,Diesel,"FELDSTRASSE 4, 8194 HÜNTWANGEN",58000,95000,1,50000 - 99999,47.58271026611328,8.514924049377441
1733476788-1493,CHALLENGER 380 GRAPHITE ULTIMATE,CHF 65'900.–,28'500 km,Diesel,"3 ROUTE DES ILETTES, 1870 MONTHEY",65900,28500,1,50000 - 99999,46.24650955200195,6.9674177169799805
1733476800-1495,DETHLEFFS JUST 7052 EB - ELEKTR. HUBBETT-ALL INKLUSIV - SOLAR-ANLAGE - ISOFIX,CHF 55'900.–,43'670 km,Diesel,"JOOSÄCKERSTRASSE 4, 8957 SPREITENBACH",55900,43670,1,50000 - 99999,47.4139289855957,8.382182121276855
1733476807-1497,CHALLENGER S217 START EDITION,CHF 55'990.–,10'450 km,Diesel,"3 ROUTE DES ILETTES, 1870 MONTHEY",55990,10450,1,50000 - 99999,46.24650955200195,6.9674177169799805
1733476811-1498,FIAT PILOTE V600G,CHF 39'900.–,57'555 km,Diesel,1996 BASSE-NENDAZ,39900,57555,1,20000 - 49999,46.18842697143555,7.313735485076904
